sim_id,customer_id,device_type,apn,plan_id,status,city
2530,9004,POS,apn-m2m,11,active,Sivas
2531,9085,Camera,apn-video,14,active,Batman
2532,9025,ATM,apn-data,12,inactive,Izmir
2533,9052,ATM,apn-video,15,active,Gaziantep
2534,9043,Sensor,apn-iot,12,active,Ankara
2535,9036,Gateway,apn-video,15,active,Trabzon
2536,9009,Sensor,apn-video,15,inactive,Gaziantep
2537,9099,Sensor,apn-iot,12,active,Batman
2538,9036,Sensor,apn-video,14,blocked,Urfa
2539,9045,Camera,apn-video,14,active,Kayseri
2540,9083,ATM,apn-m2m,13,active,Manisa
2541,9066,SmartMeter,apn-iot,12,active,Sivas
2542,9052,Camera,apn-video,14,active,Mersin
2543,9087,Sensor,apn-video,15,active,Manisa
2544,9069,SmartMeter,apn-iot,11,inactive,Van
2545,9043,POS,apn-video,15,blocked,Erzurum
2546,9004,Sensor,apn-video,15,active,Konya
2547,9015,Sensor,apn-data,12,inactive,Konya
2548,9034,Tracker,apn-iot,13,active,Van
2549,9023,Camera,apn-video,14,active,Elazığ
2550,9075,Sensor,apn-iot,13,active,Antalya
2551,9034,Sensor,apn-data,13,active,Istanbul
2552,9005,Sensor,apn-data,11,inactive,Antalya
2553,9014,Camera,apn-video,15,active,Malatya
2554,9077,Camera,apn-video,14,active,Elazığ
2555,9056,ATM,apn-data,13,inactive,Antalya
2556,9045,Sensor,apn-m2m,12,active,Adana
2557,9094,ATM,apn-m2m,11,active,Konya
2558,9041,POS,apn-data,12,blocked,Izmir
2559,9056,POS,apn-m2m,12,active,Mersin
2560,9078,POS,apn-data,12,blocked,Batman
2561,9066,SmartMeter,apn-iot,13,inactive,Konya
2562,9015,SmartMeter,apn-iot,11,active,Erzurum
2563,9050,Camera,apn-video,15,active,Trabzon
2564,9074,POS,apn-data,11,blocked,Konya
2565,9025,Tracker,apn-video,14,active,Batman
2566,9033,Gateway,apn-m2m,11,active,Eskisehir
2567,9006,Tracker,apn-m2m,11,inactive,Izmir
2568,9091,SmartMeter,apn-iot,13,inactive,Gaziantep
2569,9056,POS,apn-data,12,active,Manisa
2570,9001,Sensor,apn-video,15,active,Malatya
2571,9067,Gateway,apn-m2m,13,inactive,Kahramanmaras
2572,9069,Gateway,apn-video,15,blocked,Urfa
2573,9088,SmartMeter,apn-iot,11,active,Trabzon
2574,9093,Camera,apn-video,14,inactive,Trabzon
2575,9095,Tracker,apn-m2m,11,active,Kahramanmaras
2576,9095,Tracker,apn-iot,13,inactive,Kahramanmaras
2577,9086,Tracker,apn-video,14,active,Eskisehir
2578,9026,ATM,apn-iot,13,inactive,Konya
2579,9047,SmartMeter,apn-iot,11,active,Eskisehir
2580,9056,Sensor,apn-m2m,13,inactive,Diyarbakir
2581,9009,SmartMeter,apn-iot,12,active,Manisa
2582,9086,Gateway,apn-data,12,active,Mersin
2583,9043,Sensor,apn-m2m,12,active,Diyarbakir
2584,9080,SmartMeter,apn-iot,11,inactive,Malatya
2585,9041,Gateway,apn-iot,11,active,Sivas
2586,9085,Tracker,apn-data,13,inactive,Adana
2587,9016,Tracker,apn-m2m,13,blocked,Bursa
2588,9093,Camera,apn-video,15,inactive,Izmir
2589,9039,SmartMeter,apn-iot,11,active,Kahramanmaras
2590,9065,ATM,apn-video,15,active,Bursa
2591,9040,Camera,apn-video,15,inactive,Van
2592,9086,ATM,apn-iot,12,inactive,Izmir
2593,9053,Sensor,apn-data,12,active,Ankara
2594,9042,Gateway,apn-data,13,inactive,Van
2595,9052,ATM,apn-video,15,active,Urfa
2596,9090,Camera,apn-video,15,inactive,Manisa
2597,9038,ATM,apn-data,11,inactive,Bursa
2598,9071,Gateway,apn-data,11,active,Batman
2599,9017,ATM,apn-data,13,active,Trabzon
2600,9025,Tracker,apn-video,14,active,Istanbul
2601,9054,POS,apn-m2m,13,active,Trabzon
2602,9086,Gateway,apn-m2m,13,blocked,Gaziantep
2603,9049,POS,apn-iot,11,blocked,Sivas
2604,9087,Sensor,apn-data,11,blocked,Kayseri
2605,9096,POS,apn-video,14,active,Adana
2606,9023,POS,apn-data,11,blocked,Elazığ
2607,9079,SmartMeter,apn-iot,12,inactive,Elazığ
2608,9073,Sensor,apn-iot,11,inactive,Manisa
2609,9039,SmartMeter,apn-iot,12,blocked,Bursa
2610,9052,Gateway,apn-video,14,active,Istanbul
2611,9071,POS,apn-iot,12,active,Malatya
2612,9001,Camera,apn-video,14,active,Sivas
2613,9039,POS,apn-video,15,blocked,Eskisehir
2614,9037,SmartMeter,apn-iot,13,active,Izmir
2615,9027,ATM,apn-m2m,12,blocked,Erzurum
2616,9056,Gateway,apn-iot,11,active,Adana
2617,9075,Camera,apn-video,15,active,Kayseri
2618,9078,Camera,apn-video,14,active,Manisa
2619,9084,Camera,apn-video,14,active,Gaziantep
2620,9042,Gateway,apn-video,15,inactive,Kayseri
2621,9060,Camera,apn-video,15,active,Gaziantep
2622,9057,Sensor,apn-m2m,12,active,Antalya
2623,9057,SmartMeter,apn-iot,11,blocked,Izmir
2624,9087,ATM,apn-m2m,11,active,Elazığ
2625,9028,Tracker,apn-m2m,11,blocked,Mersin
2626,9066,POS,apn-m2m,13,active,Diyarbakir
2627,9061,POS,apn-data,11,inactive,Van
2628,9095,Sensor,apn-m2m,12,active,Kayseri
2629,9022,POS,apn-iot,11,inactive,Ankara
2630,9085,Gateway,apn-video,14,active,Diyarbakir
2631,9011,Sensor,apn-video,15,active,Ankara
2632,9037,SmartMeter,apn-iot,13,active,Gaziantep
2633,9066,Gateway,apn-data,12,active,Diyarbakir
2634,9085,Tracker,apn-data,11,active,Gaziantep
2635,9082,Sensor,apn-data,12,active,Sivas
2636,9080,Gateway,apn-m2m,11,active,Trabzon
2637,9043,Gateway,apn-video,14,active,Mersin
2638,9012,SmartMeter,apn-iot,11,inactive,Ankara
2639,9097,POS,apn-data,11,active,Diyarbakir
2640,9031,Camera,apn-video,14,inactive,Sivas
2641,9087,ATM,apn-video,14,inactive,Elazığ
2642,9040,Sensor,apn-m2m,12,blocked,Konya
2643,9029,Camera,apn-video,15,inactive,Antalya
2644,9026,Sensor,apn-iot,13,active,Trabzon
2645,9019,Gateway,apn-video,15,active,Sivas
2646,9004,Gateway,apn-data,13,inactive,Urfa
2647,9006,Tracker,apn-data,12,inactive,Istanbul
2648,9032,Camera,apn-video,15,active,Konya
2649,9061,Sensor,apn-m2m,13,active,Antalya
2650,9079,Camera,apn-video,15,inactive,Kahramanmaras
2651,9099,Tracker,apn-m2m,13,inactive,Malatya
2652,9010,ATM,apn-data,11,blocked,Manisa
2653,9059,Sensor,apn-video,15,active,Adana
2654,9054,SmartMeter,apn-iot,13,active,Antalya
2655,9081,POS,apn-m2m,11,active,Sivas
2656,9074,SmartMeter,apn-iot,12,active,Antalya
2657,9025,Tracker,apn-iot,11,active,Sivas
2658,9092,Gateway,apn-data,11,active,Kayseri
2659,9090,SmartMeter,apn-iot,11,inactive,Manisa
2660,9050,SmartMeter,apn-iot,12,inactive,Erzurum
2661,9064,Sensor,apn-video,15,active,Istanbul
2662,9052,Sensor,apn-video,14,active,Elazığ
2663,9032,ATM,apn-data,11,active,Erzurum
2664,9019,Gateway,apn-m2m,13,active,Trabzon
2665,9084,Tracker,apn-m2m,11,active,Erzurum
2666,9089,SmartMeter,apn-iot,13,active,Gaziantep
2667,9001,Gateway,apn-m2m,11,inactive,Konya
2668,9097,ATM,apn-data,13,active,Bursa
2669,9099,SmartMeter,apn-iot,12,active,Trabzon
2670,9014,ATM,apn-iot,11,active,Manisa
2671,9100,Gateway,apn-m2m,11,inactive,Gaziantep
2672,9055,POS,apn-iot,13,inactive,Batman
2673,9029,Tracker,apn-data,13,blocked,Ankara
2674,9023,Gateway,apn-m2m,11,active,Konya
2675,9090,Gateway,apn-video,14,active,Malatya
2676,9067,Tracker,apn-iot,12,active,Adana
2677,9060,ATM,apn-iot,13,active,Malatya
2678,9007,Tracker,apn-data,11,inactive,Sivas
2679,9072,Sensor,apn-data,11,blocked,Elazığ
2680,9032,ATM,apn-m2m,12,active,Manisa
2681,9016,Sensor,apn-iot,12,active,Mersin
2682,9059,POS,apn-iot,12,active,Kayseri
2683,9018,Sensor,apn-data,12,active,Mersin
2684,9060,Camera,apn-video,15,active,Konya
2685,9086,SmartMeter,apn-iot,12,active,Kahramanmaras
2686,9068,POS,apn-data,13,blocked,Erzurum
2687,9072,Sensor,apn-m2m,12,inactive,Eskisehir
2688,9077,Tracker,apn-video,15,active,Manisa
2689,9041,ATM,apn-m2m,11,active,Izmir
2690,9097,Camera,apn-video,14,active,Mersin
2691,9057,Sensor,apn-data,11,active,Ankara
2692,9079,POS,apn-data,13,active,Konya
2693,9093,Camera,apn-video,15,blocked,Trabzon
2694,9065,ATM,apn-video,15,active,Kahramanmaras
2695,9055,Sensor,apn-m2m,11,active,Elazığ
2696,9071,Camera,apn-video,15,active,Bursa
2697,9058,Gateway,apn-data,12,inactive,Eskisehir
2698,9021,SmartMeter,apn-iot,13,active,Mersin
2699,9096,POS,apn-video,15,active,Kahramanmaras
2700,9061,POS,apn-iot,12,active,Konya
2701,9058,Tracker,apn-iot,11,active,Urfa
2702,9034,POS,apn-video,14,active,Erzurum
2703,9097,Sensor,apn-iot,11,active,Adana
2704,9032,POS,apn-video,15,active,Kayseri
2705,9082,Camera,apn-video,15,active,Gaziantep
2706,9036,Sensor,apn-m2m,12,active,Diyarbakir
2707,9099,Tracker,apn-iot,11,active,Antalya
2708,9100,POS,apn-m2m,11,active,Elazığ
2709,9067,Tracker,apn-iot,13,active,Urfa
2710,9063,Tracker,apn-data,11,active,Malatya
2711,9081,Sensor,apn-m2m,13,active,Eskisehir
2712,9031,Sensor,apn-m2m,11,active,Erzurum
2713,9036,POS,apn-data,12,inactive,Antalya
2714,9057,POS,apn-data,12,active,Urfa
2715,9010,ATM,apn-data,12,active,Batman
2716,9092,SmartMeter,apn-iot,11,active,Bursa
2717,9037,SmartMeter,apn-iot,13,active,Konya
2718,9031,Camera,apn-video,15,blocked,Elazığ
2719,9035,ATM,apn-video,14,active,Mersin
2720,9043,SmartMeter,apn-iot,13,active,Urfa
2721,9041,SmartMeter,apn-iot,13,active,Kahramanmaras
2722,9070,POS,apn-m2m,13,active,Sivas
2723,9011,Gateway,apn-video,14,active,Adana
2724,9018,Tracker,apn-m2m,12,active,Van
2725,9020,POS,apn-data,13,active,Istanbul
2726,9030,ATM,apn-video,14,active,Manisa
2727,9050,Gateway,apn-data,11,active,Adana
2728,9089,Camera,apn-video,14,active,Batman
2729,9020,Camera,apn-video,14,active,Mersin
2730,9091,Sensor,apn-video,15,inactive,Eskisehir
2731,9028,SmartMeter,apn-iot,13,active,Eskisehir
2732,9009,ATM,apn-data,13,inactive,Erzurum
2733,9054,SmartMeter,apn-iot,12,active,Bursa
2734,9053,Camera,apn-video,14,active,Ankara
2735,9043,Camera,apn-video,15,active,Antalya
2736,9070,POS,apn-m2m,13,active,Diyarbakir
2737,9060,Camera,apn-video,14,active,Kayseri
2738,9054,ATM,apn-video,14,active,Van
2739,9008,POS,apn-iot,12,active,Erzurum
2740,9027,Camera,apn-video,15,active,Istanbul
2741,9054,ATM,apn-iot,12,active,Antalya
2742,9050,Gateway,apn-data,13,active,Kayseri
2743,9099,Sensor,apn-data,12,active,Kahramanmaras
2744,9075,Tracker,apn-video,14,active,Batman
2745,9090,Gateway,apn-data,11,inactive,Diyarbakir
2746,9003,Sensor,apn-iot,12,inactive,Antalya
2747,9098,Tracker,apn-m2m,12,inactive,Mersin
2748,9074,POS,apn-data,13,active,Sivas
2749,9049,POS,apn-m2m,12,active,Bursa
2750,9062,Sensor,apn-iot,11,active,Ankara
2751,9001,Sensor,apn-data,13,inactive,Elazığ
2752,9046,Tracker,apn-m2m,11,active,Elazığ
2753,9039,SmartMeter,apn-iot,12,active,Eskisehir
2754,9097,Sensor,apn-data,13,blocked,Istanbul
2755,9050,Camera,apn-video,14,active,Izmir
2756,9054,Sensor,apn-data,13,active,Van
2757,9069,Tracker,apn-m2m,12,inactive,Elazığ
2758,9096,Sensor,apn-m2m,11,active,Van
2759,9095,Sensor,apn-data,13,active,Manisa
2760,9070,SmartMeter,apn-iot,11,active,Trabzon
2761,9078,Camera,apn-video,15,active,Kayseri
2762,9029,ATM,apn-iot,11,active,Malatya
2763,9063,SmartMeter,apn-iot,11,blocked,Elazığ
2764,9029,Tracker,apn-m2m,12,active,Bursa
2765,9035,Gateway,apn-video,15,active,Trabzon
2766,9056,Tracker,apn-iot,13,active,Batman
2767,9063,POS,apn-video,14,inactive,Batman
2768,9004,Camera,apn-video,14,inactive,Trabzon
2769,9050,Camera,apn-video,14,inactive,Erzurum
2770,9044,ATM,apn-m2m,11,active,Van
2771,9086,POS,apn-m2m,13,inactive,Adana
2772,9087,Tracker,apn-iot,13,active,Malatya
2773,9052,Sensor,apn-m2m,12,blocked,Kahramanmaras
2774,9093,Sensor,apn-data,12,active,Diyarbakir
2775,9022,SmartMeter,apn-iot,11,active,Erzurum
2776,9060,Camera,apn-video,15,inactive,Izmir
2777,9017,Gateway,apn-data,13,blocked,Elazığ
2778,9080,SmartMeter,apn-iot,11,active,Konya
2779,9069,ATM,apn-data,11,active,Bursa
2780,9004,POS,apn-data,11,active,Urfa
2781,9051,Sensor,apn-iot,13,inactive,Istanbul
2782,9076,Camera,apn-video,14,active,Konya
2783,9073,ATM,apn-video,15,active,Bursa
2784,9085,Gateway,apn-data,13,active,Konya
2785,9004,Tracker,apn-iot,11,active,Ankara
2786,9011,Sensor,apn-data,12,blocked,Erzurum
2787,9083,SmartMeter,apn-iot,13,active,Ankara
2788,9055,SmartMeter,apn-iot,12,active,Ankara
2789,9018,SmartMeter,apn-iot,13,active,Ankara
2790,9060,ATM,apn-data,12,active,Kahramanmaras
2791,9024,Sensor,apn-data,11,active,Van
2792,9007,POS,apn-iot,11,active,Elazığ
2793,9034,Sensor,apn-iot,12,active,Van
2794,9049,ATM,apn-video,15,active,Diyarbakir
2795,9042,Camera,apn-video,15,active,Sivas
2796,9028,SmartMeter,apn-iot,12,active,Sivas
2797,9059,Sensor,apn-video,15,inactive,Bursa
2798,9042,Sensor,apn-m2m,12,blocked,Eskisehir
2799,9044,ATM,apn-video,15,active,Ankara
2800,9098,ATM,apn-m2m,11,active,Trabzon
2801,9049,POS,apn-video,14,active,Batman
2802,9036,Gateway,apn-data,12,active,Konya
2803,9097,POS,apn-m2m,11,active,Kayseri
2804,9054,POS,apn-data,11,active,Ankara
2805,9033,Camera,apn-video,15,active,Trabzon
2806,9011,Tracker,apn-iot,12,active,Erzurum
2807,9061,Camera,apn-video,14,active,Istanbul
2808,9003,Camera,apn-video,15,active,Diyarbakir
2809,9096,ATM,apn-iot,13,active,Urfa
2810,9070,Sensor,apn-m2m,13,blocked,Van
2811,9007,Camera,apn-video,15,active,Mersin
2812,9045,Sensor,apn-data,11,active,Diyarbakir
2813,9029,POS,apn-m2m,13,active,Mersin
2814,9084,Tracker,apn-video,15,active,Malatya
2815,9009,Tracker,apn-m2m,13,active,Mersin
2816,9100,Sensor,apn-iot,13,active,Ankara
2817,9084,POS,apn-data,12,active,Kahramanmaras
2818,9006,POS,apn-data,11,inactive,Urfa
2819,9097,SmartMeter,apn-iot,13,active,Bursa
2820,9004,SmartMeter,apn-iot,12,active,Eskisehir
2821,9032,Camera,apn-video,15,active,Kahramanmaras
2822,9026,Gateway,apn-iot,13,active,Izmir
2823,9003,Sensor,apn-video,15,active,Diyarbakir
2824,9080,Sensor,apn-iot,12,active,Malatya
2825,9020,Sensor,apn-m2m,12,active,Kahramanmaras
2826,9031,POS,apn-video,14,active,Izmir
2827,9017,ATM,apn-m2m,12,active,Sivas
2828,9061,Sensor,apn-m2m,12,active,Adana
2829,9086,POS,apn-m2m,13,active,Van
2830,9015,Camera,apn-video,14,blocked,Kahramanmaras
2831,9073,Sensor,apn-data,12,active,Mersin
2832,9028,SmartMeter,apn-iot,13,active,Manisa
2833,9060,POS,apn-video,14,inactive,Sivas
2834,9090,POS,apn-m2m,13,active,Manisa
2835,9033,Camera,apn-video,15,active,Trabzon
2836,9099,Tracker,apn-data,11,active,Konya
2837,9048,Sensor,apn-m2m,13,active,Mersin
2838,9022,Sensor,apn-m2m,11,active,Trabzon
2839,9078,Camera,apn-video,15,active,Bursa
2840,9078,SmartMeter,apn-iot,13,blocked,Antalya
2841,9096,Camera,apn-video,14,active,Kahramanmaras
2842,9092,POS,apn-video,15,active,Gaziantep
2843,9015,SmartMeter,apn-iot,11,inactive,Diyarbakir
2844,9100,Tracker,apn-data,11,active,Manisa
2845,9021,Camera,apn-video,15,active,Kayseri
2846,9040,Tracker,apn-data,12,inactive,Kahramanmaras
2847,9014,Camera,apn-video,14,active,Mersin
2848,9075,Gateway,apn-iot,12,active,Antalya
2849,9004,Camera,apn-video,14,active,Kahramanmaras
2850,9040,POS,apn-data,12,blocked,Trabzon
2851,9074,Sensor,apn-video,14,blocked,Adana
2852,9087,Gateway,apn-video,15,blocked,Malatya
2853,9049,SmartMeter,apn-iot,13,active,Izmir
2854,9051,Gateway,apn-m2m,11,inactive,Kayseri
2855,9092,Camera,apn-video,15,inactive,Kayseri
2856,9026,Sensor,apn-data,12,active,Mersin
2857,9010,Camera,apn-video,15,blocked,Eskisehir
2858,9076,Tracker,apn-video,14,active,Adana
2859,9089,Gateway,apn-video,15,active,Eskisehir
2860,9081,Tracker,apn-iot,12,active,Van
2861,9032,Tracker,apn-m2m,12,active,Ankara
2862,9014,ATM,apn-video,15,active,Bursa
2863,9090,ATM,apn-data,13,active,Van
2864,9099,Tracker,apn-video,15,blocked,Kahramanmaras
2865,9039,Camera,apn-video,15,active,Bursa
2866,9088,Sensor,apn-m2m,12,active,Kayseri
2867,9077,Sensor,apn-m2m,12,active,Konya
2868,9016,Tracker,apn-data,11,active,Izmir
2869,9073,Camera,apn-video,15,active,Bursa
2870,9006,POS,apn-data,13,active,Ankara
2871,9045,Tracker,apn-iot,11,active,Gaziantep
2872,9069,POS,apn-m2m,11,active,Izmir
2873,9055,Tracker,apn-data,12,blocked,Malatya
2874,9085,POS,apn-m2m,11,inactive,Sivas
2875,9048,Sensor,apn-m2m,11,active,Batman
2876,9009,POS,apn-iot,13,active,Diyarbakir
2877,9065,Tracker,apn-iot,11,active,Istanbul
2878,9083,POS,apn-m2m,11,active,Mersin
2879,9044,Sensor,apn-m2m,13,active,Elazığ
2880,9002,Sensor,apn-video,14,active,Elazığ
2881,9054,Sensor,apn-data,13,active,Gaziantep
2882,9063,SmartMeter,apn-iot,11,inactive,Malatya
2883,9014,Camera,apn-video,15,inactive,Trabzon
2884,9056,SmartMeter,apn-iot,11,active,Konya
2885,9047,POS,apn-m2m,13,active,Malatya
2886,9082,Camera,apn-video,14,active,Bursa
2887,9059,SmartMeter,apn-iot,11,blocked,Istanbul
2888,9091,Tracker,apn-data,13,active,Bursa
2889,9020,SmartMeter,apn-iot,12,inactive,Bursa
2890,9056,Tracker,apn-iot,13,active,Manisa
2891,9023,Camera,apn-video,14,active,Manisa
2892,9094,Gateway,apn-iot,11,active,Kahramanmaras
2893,9067,Gateway,apn-video,15,active,Gaziantep
2894,9084,ATM,apn-iot,13,active,Elazığ
2895,9035,Gateway,apn-m2m,12,active,Elazığ
2896,9079,ATM,apn-iot,11,active,Urfa
2897,9069,ATM,apn-video,15,active,Antalya
2898,9100,POS,apn-data,12,active,Erzurum
2899,9062,Tracker,apn-m2m,13,blocked,Erzurum
2900,9060,Gateway,apn-iot,11,active,Erzurum
2901,9056,Tracker,apn-video,15,active,Ankara
2902,9094,ATM,apn-iot,13,active,Diyarbakir
2903,9076,Gateway,apn-m2m,13,active,Manisa
2904,9035,Sensor,apn-iot,13,active,Elazığ
2905,9042,Camera,apn-video,14,blocked,Ankara
2906,9032,ATM,apn-data,12,active,Istanbul
2907,9012,ATM,apn-data,11,active,Van
2908,9036,SmartMeter,apn-iot,11,inactive,Mersin
2909,9058,Sensor,apn-m2m,11,active,Izmir
2910,9032,POS,apn-m2m,13,active,Urfa
2911,9097,ATM,apn-iot,13,active,Trabzon
2912,9060,Camera,apn-video,15,inactive,Bursa
2913,9073,SmartMeter,apn-iot,13,active,Sivas
2914,9079,Tracker,apn-video,14,active,Malatya
2915,9086,SmartMeter,apn-iot,13,active,Elazığ
2916,9049,Gateway,apn-iot,13,active,Manisa
2917,9044,POS,apn-m2m,12,active,Konya
2918,9004,Sensor,apn-video,14,blocked,Elazığ
2919,9064,Camera,apn-video,14,active,Diyarbakir
2920,9042,POS,apn-m2m,13,active,Ankara
2921,9024,Gateway,apn-iot,13,active,Malatya
2922,9063,ATM,apn-m2m,13,active,Elazığ
2923,9028,Tracker,apn-m2m,11,active,Van
2924,9046,Camera,apn-video,14,active,Antalya
2925,9034,Tracker,apn-video,14,active,Antalya
2926,9044,POS,apn-iot,12,inactive,Istanbul
2927,9036,Gateway,apn-iot,13,active,Kahramanmaras
2928,9077,Sensor,apn-video,14,active,Gaziantep
2929,9090,Camera,apn-video,15,blocked,Kahramanmaras
2930,9036,ATM,apn-video,14,active,Elazığ
2931,9072,Gateway,apn-m2m,11,active,Batman
2932,9002,ATM,apn-iot,12,active,Diyarbakir
2933,9067,POS,apn-video,14,active,Mersin
2934,9025,Sensor,apn-m2m,11,active,Van
2935,9011,Tracker,apn-data,13,active,Izmir
2936,9031,SmartMeter,apn-iot,13,active,Erzurum
2937,9093,SmartMeter,apn-iot,12,active,Adana
2938,9053,Gateway,apn-data,13,active,Trabzon
2939,9063,Gateway,apn-iot,12,active,Sivas
2940,9072,Camera,apn-video,14,active,Trabzon
2941,9098,SmartMeter,apn-iot,12,active,Kahramanmaras
2942,9031,Tracker,apn-data,12,active,Mersin
2943,9089,POS,apn-video,14,active,Bursa
2944,9061,Tracker,apn-iot,11,active,Elazığ
2945,9083,SmartMeter,apn-iot,11,active,Trabzon
2946,9092,Tracker,apn-m2m,11,active,Kahramanmaras
2947,9063,Camera,apn-video,14,active,Urfa
2948,9058,Camera,apn-video,14,active,Bursa
2949,9003,ATM,apn-m2m,13,active,Istanbul
2950,9012,SmartMeter,apn-iot,11,active,Malatya
2951,9038,SmartMeter,apn-iot,12,active,Erzurum
2952,9029,Gateway,apn-video,14,active,Kahramanmaras
2953,9052,SmartMeter,apn-iot,13,active,Manisa
2954,9089,ATM,apn-data,13,inactive,Bursa
2955,9032,Sensor,apn-data,12,active,Elazığ
2956,9040,Camera,apn-video,14,active,Mersin
2957,9085,SmartMeter,apn-iot,11,active,Konya
2958,9075,ATM,apn-data,13,active,Sivas
2959,9048,ATM,apn-iot,11,active,Malatya
2960,9061,Sensor,apn-video,15,active,Kayseri
2961,9071,Sensor,apn-video,15,active,Istanbul
2962,9068,Tracker,apn-video,15,active,Diyarbakir
2963,9045,SmartMeter,apn-iot,13,inactive,Bursa
2964,9055,Tracker,apn-m2m,12,active,Izmir
2965,9096,SmartMeter,apn-iot,13,active,Malatya
2966,9071,Tracker,apn-iot,11,inactive,Adana
2967,9043,Tracker,apn-iot,11,active,Kahramanmaras
2968,9046,Sensor,apn-m2m,13,active,Manisa
2969,9090,SmartMeter,apn-iot,13,active,Adana
2970,9059,SmartMeter,apn-iot,12,active,Kayseri
2971,9035,Sensor,apn-video,15,inactive,Kahramanmaras
2972,9040,Tracker,apn-iot,12,active,Gaziantep
2973,9033,Sensor,apn-m2m,13,active,Istanbul
2974,9030,ATM,apn-video,15,active,Istanbul
2975,9016,Gateway,apn-m2m,11,active,Antalya
2976,9093,POS,apn-iot,12,active,Gaziantep
2977,9025,Tracker,apn-m2m,13,inactive,Izmir
2978,9041,Camera,apn-video,15,active,Eskisehir
2979,9016,Camera,apn-video,15,active,Manisa
2980,9096,Sensor,apn-m2m,11,active,Urfa
2981,9069,ATM,apn-data,11,active,Bursa
2982,9098,Gateway,apn-video,15,active,Gaziantep
2983,9089,POS,apn-iot,11,active,Adana
2984,9024,Tracker,apn-data,12,inactive,Mersin
2985,9025,Gateway,apn-data,11,inactive,Eskisehir
2986,9028,ATM,apn-video,14,active,Kahramanmaras
2987,9095,POS,apn-iot,13,active,Urfa
2988,9062,Gateway,apn-m2m,13,active,Urfa
2989,9036,POS,apn-iot,12,active,Antalya
2990,9093,Gateway,apn-video,15,inactive,Kahramanmaras
2991,9076,POS,apn-video,14,active,Diyarbakir
2992,9098,Tracker,apn-video,14,active,Elazığ
2993,9068,Camera,apn-video,15,active,Kayseri
2994,9077,Gateway,apn-data,12,active,Elazığ
2995,9037,Gateway,apn-m2m,13,active,Mersin
2996,9013,ATM,apn-iot,13,inactive,Izmir
2997,9025,SmartMeter,apn-iot,12,active,Istanbul
2998,9038,Sensor,apn-data,11,active,Kahramanmaras
2999,9030,POS,apn-m2m,13,active,Urfa
3000,9047,POS,apn-iot,11,active,Gaziantep
3001,9023,SmartMeter,apn-iot,11,active,Antalya
3002,9039,SmartMeter,apn-iot,13,inactive,Van
3003,9002,ATM,apn-iot,12,active,Van
3004,9091,Tracker,apn-iot,13,active,Trabzon
3005,9069,Sensor,apn-m2m,12,active,Erzurum
3006,9017,POS,apn-iot,11,active,Kahramanmaras
3007,9036,POS,apn-data,12,active,Mersin
3008,9006,ATM,apn-data,13,active,Ankara
3009,9007,POS,apn-data,13,inactive,Manisa
3010,9071,Gateway,apn-m2m,12,active,Elazığ
3011,9038,SmartMeter,apn-iot,12,active,Adana
3012,9090,Camera,apn-video,15,active,Bursa
3013,9017,ATM,apn-iot,11,active,Urfa
3014,9082,SmartMeter,apn-iot,11,active,Kahramanmaras
3015,9097,ATM,apn-iot,13,active,Diyarbakir
3016,9063,Sensor,apn-data,12,active,Malatya
3017,9014,Tracker,apn-m2m,13,active,Sivas
3018,9002,Tracker,apn-data,13,active,Kayseri
3019,9074,SmartMeter,apn-iot,11,active,Mersin
3020,9037,Camera,apn-video,15,active,Trabzon
3021,9061,POS,apn-iot,12,active,Antalya
3022,9062,Sensor,apn-m2m,12,active,Sivas
3023,9057,POS,apn-data,11,active,Gaziantep
